1526347476.9959,-0.0016409455,-0.2164989273,-0.0063185455
1526347527.6621,-0.0002521455,-0.9016848,-0.0164242545
1526347530.0863,0.102388,-1.6348052364,-0.0181486182
1526347532.5696,0.348314,-2.3736048909,-0.0342259636
1526347535.0943,0.6885221455,-3.0307330727,-0.0497037636
1526347537.5782,1.2048134545,-3.5224932909,-0.0859668364
1526347540.0803,1.7619564182,-3.8385475273,-0.0802712545
1526347542.623,2.2191398909,-4.3804948182,-0.0600505273
1526347545.1676,2.7355938,-5.0851647091,-0.0627150182
1526347547.6921,3.1272844182,-5.9264680364,-0.0564939636
1526347550.2144,3.4278617818,-7.0202342364,-0.0825378727
1526347552.7357,3.4801799636,-8.5545775818,-0.0751088364
1526347555.2583,3.2796358,-9.4521301273,-0.0752413636
1526347557.8047,2.8574815091,-10.1606210364,-0.1031051636
1526347560.3092,2.3784435273,-11.0444270364,-0.1108264545
1526347562.833,2.0008359455,-11.7606032364,-0.1434191091
1526347565.3368,1.6600390364,-12.3255662909,-0.1632209455
1526347567.8204,1.4460504545,-12.7854188727,-0.1740374182
1526347570.3431,1.0516966909,-13.5320439818,-0.2064304545
1526347572.8857,0.5801006364,-14.2704114,-0.2120542727
1526347575.4275,0.0101355818,-14.8472460727,-0.2364233455
1526347577.9486,-0.5833106,-15.0936517455,-0.2249186909
1526347580.4693,-1.4347587455,-15.3167471818,-0.2308544364
1526347582.9705,-2.5008471818,-15.4680369818,-0.2704166364
1526347585.4931,-3.5301069273,-15.6418734364,-0.2979367273
1526347587.9928,-4.4143170727,-15.6637917455,-0.3111461818
1526347590.513,-5.2449206182,-15.6190668,-0.3049356364
1526347592.9932,-6.1103624545,-15.6415708909,-0.3214275091
1526347595.5154,-7.1844994545,-15.6914472727,-0.3697688909
1526347598.0168,-8.0462965818,-15.6521799818,-0.3861515091
1526347600.5387,-8.9206789273,-15.5950171273,-0.4359609273
1526347603.0584,-9.6260718727,-15.5905998909,-0.4841377818
1526347605.5604,-10.4145511455,-15.5866426,-0.5603343636
1526347608.0999,-11.2752738,-15.5963868909,-0.6241668182
1526347610.6016,-12.0672692182,-15.6310844364,-0.6543302909
1526347613.1037,-12.9341654727,-15.6520121818,-0.6864271091
1526347615.5848,-13.8573385273,-15.6791041091,-0.7288848909
1526347618.1449,-14.7322833273,-15.6792573455,-0.7529763818
1526347620.6268,-15.4119148909,-15.6748880909,-0.7747400545
1526347623.1513,-16.0849024545,-15.6638894364,-0.7800455818
1526347625.6968,-16.9209232182,-15.6501815455,-0.8264086727
1526347628.2192,-17.5504540545,-15.7801953818,-0.8183405455
1526347630.7413,-18.0329501273,-15.7773142545,-0.8166913273
1526347633.264,-18.6991698364,-15.7947242182,-0.8266528182
1526347635.8075,-19.2480929273,-15.8088059636,-0.8549973818
1526347638.3091,-19.8363757091,-15.7682018545,-0.8660493273
1526347640.8331,-20.3628273273,-15.7158564182,-0.8820226545
1526347643.3377,-20.8905920909,-15.6786858182,-0.8818041273
1526347645.8818,-21.4061042545,-15.6306117455,-0.9080904182
1526347648.4055,-21.8590705455,-15.6347073091,-0.9195410364
1526347650.8872,-22.3860826727,-15.6427993818,-0.9282110545
1526347653.4302,-22.9568709091,-15.7351641636,-0.9369583636
1526347655.9346,-23.4217109273,-15.8104159455,-0.9466174
1526347658.4135,-23.9855939455,-15.8933681273,-0.960978
1526347660.9169,-24.4745870364,-15.9850298364,-0.9686150909
1526347663.4384,-24.9986926364,-16.0453403818,-0.9799352
1526347665.9601,-25.6900883818,-16.1053212909,-1.0098571091
1526347668.4616,-26.2357423818,-16.1181708182,-1.0064921273
1526347670.984,-26.7295763455,-16.2048966182,-0.9920985818
1526347673.5261,-27.2194827091,-16.2872704182,-0.9982392182
1526347676.0272,-27.6973730727,-16.3618784545,-1.0024206364
1526347678.549,-28.1414869091,-16.4275353818,-1.0104568182
1526347681.0905,-28.3866757636,-16.5211457273,-0.9942668364
1526347683.5931,-28.8891426545,-16.5989246909,-1.0003807455
1526347686.1142,-29.3423526,-16.6573882,-0.9811578
1526347688.6374,-29.7800387091,-16.6735430909,-0.9735471091
1526347691.1783,-30.2723076545,-16.6654685636,-0.9785124364
1526347693.701,-30.8197692909,-16.6288967818,-1.0051541091
1526347696.2056,-31.2730611455,-16.5974595455,-1.0085773818
1526347698.7283,-31.6206469818,-16.5186500545,-1.0081844727
1526347701.252,-31.9715258,-16.4348075455,-1.0261731818
1526347703.776,-32.3248962727,-16.3842313273,-1.0083902364
1526347706.2972,-32.6974418545,-16.2609984545,-1.0170915455
1526347708.801,-33.1373636,-15.9539336909,-1.0570283818
1526347711.3438,-33.5586029818,-15.4305165818,-1.2315718364
1526347713.8275,-33.9100278182,-14.6806088727,-1.4080174182
1526347716.3517,-34.3385406545,-14.1631047636,-1.4664562364
1526347718.8554,-34.7371116,-13.6429105091,-1.4711958727
1526347721.3569,-35.2264452909,-13.0183009091,-1.4951008909
1526347723.8588,-35.7302302545,-12.3033382364,-1.5619298727
1526347726.3803,-35.9739795455,-11.9793050364,-1.6015913091
1526347728.8855,-36.4990200364,-11.7085862182,-1.6537275273
1526347731.4299,-37.3810023818,-11.5258903818,-1.6932607636
1526347733.9527,-37.9772032,-11.4285635273,-1.6899765818
1526347736.4776,-38.1332792182,-11.3285098909,-1.7029658727
1526347739.0189,-38.4316556,-11.1068142182,-1.6836235636
1526347741.5027,-38.8385814364,-10.6702842545,-1.7365932
1526347744.0472,-39.3564236909,-9.8473586364,-1.808744
1526347746.5504,-39.8240007273,-8.8024406727,-1.9467777091
1526347749.0746,-40.2154711273,-7.9094159455,-2.0189382182
1526347751.5576,-40.5343558727,-6.9164861273,-2.0260047455
1526347754.0808,-40.8425239818,-5.9221377818,-2.0275152
1526347756.5846,-41.0515138182,-5.1564067455,-2.0291817455
1526347759.0878,-41.2361863091,-4.3275275818,-2.0280494909
1526347761.633,-41.3841009636,-3.5741893455,-1.9912669091
1526347764.1163,-41.5030426545,-2.9533355091,-1.9765034727
1526347766.6175,-41.6250225091,-2.2570986182,-1.9796006182
1526347769.121,-41.7275498545,-1.6777648364,-1.9837979091
1526347771.6633,-41.7984774,-1.2190047455,-1.9704549818
1526347774.1856,-41.8926946182,-0.6415322,-1.9835867636
1526347776.7302,-41.9867185455,0.0207187818,-1.9845322364
1526347779.2551,-42.1037569091,0.7782383636,-1.9813774
1526347781.779,-42.1756599455,1.2852936545,-1.9779736909
1526347784.3001,-42.2381437091,1.7468724,-1.9611254182
1526347786.8036,-42.3712262909,2.5384851091,-1.8847478727
1526347789.3454,-42.492812,3.2158929818,-1.8167640182
1526347791.8682,-42.7214283091,4.6180687818,-1.7412227636
1526347794.3907,-42.8927621091,5.5826523273,-1.6923901636
1526347796.9104,-43.0210651636,6.3089189455,-1.6862262727
1526347799.4509,-43.1310078727,6.8555075818,-1.6850843636
1526347801.936,-43.2659338727,7.5516463273,-1.6747748909
1526347804.4588,-43.3831946364,8.0836633455,-1.6752937273
1526347806.9443,-43.5115317636,8.7100031091,-1.6645815818
1526347809.4693,-43.6813581636,9.4679130727,-1.6470693818
1526347811.9546,-43.8846474545,10.3007181818,-1.6223428
1526347814.4803,-44.0707295818,11.0894015636,-1.6135039818
1526347816.985,-44.2393449636,11.8205534364,-1.6072085273
1526347819.5078,-44.3872404545,12.5009702182,-1.6014050182
1526347822.0122,-44.5423288,13.2767027818,-1.5954570909
1526347824.5171,-44.7124080545,14.0910053273,-1.5666075091
